Project,StationName,StationCode,Latitude,Longitude,TripCode,SampleTime_UTC,SampleTime_Local,Year,Month,Day,Time,Depth,SST,Chla,Salinity,SOI,Biomass,AshFreeBiomass,Acartia danae,Acartia fossae,Acartia negligens,Acartia pacifica,Acartia pietschmani,Acartia simplex,Acartia tonsa,Acartia tranteri,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus jobei,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra farrani,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus citer,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Dioithona rigida,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Ditrichocorycaeus tenuis,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera kroyeri,Labidocera minuta,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens,Oithona fallax,Oithona longispina,Oithona nana,Oithona plumifera,Oithona robusta,Oithona setigera,Oithona similis,Oithona simplex,Oithona tenuis,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea waldemari,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pontella aculeata,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora turbinata,Temoropia mayumbaensis,Tortanus barbatus,Tortanus gracilis,Triconia conifera,Triconia denticula,Triconia dentipes,Triconia umerus,Undinula vulgaris,Urocorycaeus furcifer,Urocorycaeus lautus,Urocorycaeus longistylis
NRS,Yongala,YON,19.3085,147.6184,YON20180720,2018-07-20T00:56:00Z,2018-07-20T10:56:00Z,2018,7,20,10:56:00,20,22.6003,0.9884,35.444,Neutral,16.8152,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0,0,0,26.5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0,0,0,0,0,4.4204,8.8408,0,0,0,0,0,22.102,17.6816,0,0,0,97.2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0,13.2612,0,0,0,0,4.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20180817,2018-08-17T00:23:00Z,2018-08-17T10:23:00Z,2018,8,17,10:23:00,20,22.9444,1.1343,35.4477,Neutral,21.8191,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.2238,300.587,0,0,17.6816,17.6816,0,17.6816,17.6816,0,0,0,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20180927,2018-09-27T00:52:00Z,2018-09-27T10:52:00Z,2018,9,27,10:52:00,20,24.1344,0.8536,35.4116,Neutral,11.8643,NA,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2905,0,0,0,0,7.0726,0,0,0,28.2905,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,113.1621,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,77.799,0,0,0,0,0,0,0,0,0,14.1453,0,0,205.1064,21.2179,0,0,14.1453,84.8716,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,113.1622,0,0,0,0,42.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20181011,2018-10-11T00:54:00Z,2018-10-11T10:54:00Z,2018,10,11,10:54:00,20,24.7698,1.2179,35.5085,Neutral,20.988,NA,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.9949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,247.5423,17.6816,0,0,35.3632,88.4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20181123,2018-11-23T00:05:00Z,2018-11-23T10:05:00Z,2018,11,23,10:05:00,25,27.309,1.6177,35.5003,Neutral,18.6576,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.7432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,14.1453,0,0,0,0,0,0,0,0,0,0,0,84.8716,0,0,0,0,226.3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,28.2906,0,0,0,0,721.4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20181213,2018-12-13T00:30:00Z,2018-12-13T10:30:00Z,2018,12,13,10:30:00,25,27.5204,1.7705,35.2992,Neutral,12.2781,NA,9.4302,0,0,0,0,0,0,0,9.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4302,0,0,9.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0112,0,0,0,0,0,0,9.4302,0,0,0,0,0,75.4415,56.5811,0,0,0,18.8604,0,0,0,0,0,0,0,0,0,18.8604,0,0,0,0,0,37.7207,28.2905,0,0,0,0,188.6036,0,0,0,0,0,9.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190124,2019-01-24T01:12:00Z,2019-01-24T11:12:00Z,2019,1,24,11:12:00,25,28.0806,1.5934,35.02,Neutral,8.0486,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,63.6537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,14.1453,0,0,0,0,0,0,7.0726,0,0,0,0,0,49.5085,28.2905,0,0,0,120.2348,0,0,0,0,0,0,0,0,7.0726,14.1452,0,0,0,0,0,0,0,0,0,0,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190213,2019-02-13T00:26:00Z,2019-02-13T10:26:00Z,2019,2,13,10:26:00,25,27.1677,8.5349,34.3054,Neutral,15.3335,NA,0,0,0,0,0,0,0,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,14.1453,0,0,42.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,14.1453,0,0,0,212.1791,0,0,0,0,0,0,0,0,0,42.4358,0,0,0,0,14.1453,0,28.2906,0,0,0,0,268.7602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190313,2019-03-13T00:10:00Z,2019-03-13T10:10:00Z,2019,3,13,10:10:00,25,28.0899,1.934,34.7054,El Nino,9.6046,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,99.0169,42.4358,0,0,0,183.8885,0,0,0,0,0,0,0,0,0,42.4358,0,0,0,0,0,28.2905,28.2905,0,0,0,0,141.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190507,2019-05-07T01:30:00Z,2019-05-07T11:30:00Z,2019,5,7,11:30:00,26,26.0622,2.3358,34.9163,Neutral,36.6417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,54.4049,0,0,0,0,0,0,0,394.4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4049,0,0,0,0,0,0,54.4049,0,0,0,0,0,163.2147,81.6073,0,0,0,163.2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8037,0,13.6012,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190528,2019-05-28T00:25:00Z,2019-05-28T10:25:00Z,2019,5,28,10:25:00,25,24.7109,2.5313,35.077,Neutral,23.9762,NA,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,42.4358,0,0,0,0,0,127.3074,28.2905,0,0,0,254.6149,0,14.1453,0,0,0,0,0,0,0,28.2905,0,0,0,0,113.1622,0,28.2906,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190703,2019-07-03T00:50:00Z,2019-07-03T10:50:00Z,2019,7,3,10:50:00,26,22.4934,1.9443,35.3619,Neutral,50.3925,NA,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,10.881,0,0,0,0,0,0,0,92.4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3215,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,16.3215,59.8454,0,0,0,38.0834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.2503,5.4405,21.762,0,0,0,0,21.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190808,2019-08-08T00:04:00Z,2019-08-08T10:04:00Z,2019,8,8,10:04:00,20,22.0289,1.2245,35.4771,Neutral,16.7091,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,53.0448,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,35.3632,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.408,106.0895,0,0,0,0,0,0,0,0,0,0,0,0,194.4975,0,0,35.3632,123.7711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190826,2019-08-26T00:40:00Z,2019-08-26T10:40:00Z,2019,8,26,10:40:00,20,22.5093,0.1096,35.5367,Neutral,9.6895,NA,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,17.6816,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,3.5363,0,0,0,0,0,7.0726,0,0,0,0,0,24.7542,0,0,3.5363,3.5363,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20190917,2019-09-17T00:10:00Z,2019-09-17T10:10:00Z,2019,9,17,10:10:00,20,23.0624,0.0522,35.5876,Neutral,8.1689,NA,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5084,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7263,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,35.3632,0,0,91.9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20191009,2019-10-09T00:00:00Z,2019-10-09T10:00:00Z,2019,10,9,10:00:00,20,24.3016,0.0677,35.5447,Neutral,10.2907,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0896,17.6816,0,0,0,0,0,0,0,0,0,0,0,26.5224,79.5672,0,0,0,88.4079,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20191107,2019-11-07T00:10:00Z,2019-11-07T10:10:00Z,2019,11,7,10:10:00,20,26.449,0.2039,36.0704,Neutral,31.1903,NA,0,0,0,0,0,0,0,0,53.0448,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0448,0,0,0,53.0448,17.6816,53.0448,0,0,0,0,0,0,0,0,0,0,0,0,0,141.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,176.8159,406.6765,0,0,0,0,17.6816,35.3632,0,0,0,0,0,318.2686,0,0,0,0,247.5423,0,53.0448,0,0,0,0,0,0,0,0,0,0,0,0,53.0448,0,0,0,0,0,0,724.9451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20191202,2019-12-02T23:45:00Z,2019-12-03T09:45:00Z,2019,12,3,9:45:00,20,26.8071,0.127,35.5894,Neutral,22.5087,NA,0,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,0,0,17.6816,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.9751,61.8856,0,0,0,0,0,88.4079,0,0,0,0,0,79.5672,17.6816,0,0,0,17.6816,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,35.3632,0,0,0,0,70.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20200116,2020-01-16T00:05:00Z,2020-01-16T10:05:00Z,2020,1,16,10:05:00,26,28.7167,0.0928,35.3223,Neutral,10.5001,NA,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.411,13.6012,0,0,0,0,0,13.6012,0,0,0,0,0,40.8037,0,0,13.6012,149.6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20200212,2020-02-12T23:47:00Z,2020-02-13T09:47:00Z,2020,2,13,9:47:00,26,28.2498,0.2152,35.2309,Neutral,33.7174,NA,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,217.6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.6135,0,0,0,0,0,0,68.0061,0,0,0,0,0,435.2391,0,0,0,0,244.822,0,40.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,54.4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Yongala,YON,19.3085,147.6184,YON20200306,2020-03-06T00:25:00Z,2020-03-06T10:25:00Z,2020,3,6,10:25:00,26,29.7927,0.1737,34.7254,Neutral,53.9832,NA,0,0,0,0,0,0,0,0,68.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8036,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,27.2024,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,176.8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4172,40.8036,0,0,0,0,0,0,0,0,0,0,0,598.4538,0,0,0,0,584.8526,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,40.8037,95.2085,0,0,0,0,571.2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
